id,name,location,length,gain,highpoint,rating,features,description
1706,Table Mountain,Southwest Washington -- Columbia River Gorge - WA,"16.0 miles, roundtrip",3350,3417.0,3.80,Summits,"Table Mountain's dramatic south face and pyramid profile beckon the adventurous hiker ready for a strenuous climb that is good training for summer summit attempts to come. The top features one of the best panoramas of the Columbia River Gorge, as well as views of Mount St. Helens, Rainier, Hood and Adams. Carry a guidebook with good route information as there are a couple of options to the summit and signage may be lacking."
1707,Tamanous Trail,Southwest Washington -- Columbia River Gorge - WA,"1.2 miles, roundtrip",120,200.0,1.50,Mountain views,"The name Tamanous derives from local Native American's who initiated their young in their area by sending them on vision quests, called ""Ta-mah-no-ous."""
1707,Tamanous Trail,Southwest Washington -- Columbia River Gorge - WA,"1.2 miles, roundtrip",120,200.0,1.50,Dogs allowed on leash,"The name Tamanous derives from local Native American's who initiated their young in their area by sending them on vision quests, called ""Ta-mah-no-ous."""
1707,Tamanous Trail,Southwest Washington -- Columbia River Gorge - WA,"1.2 miles, roundtrip",120,200.0,1.50,Good for kids,"The name Tamanous derives from local Native American's who initiated their young in their area by sending them on vision quests, called ""Ta-mah-no-ous."""
1707,Tamanous Trail,Southwest Washington -- Columbia River Gorge - WA,"1.2 miles, roundtrip",120,200.0,1.50,Fall foliage,"The name Tamanous derives from local Native American's who initiated their young in their area by sending them on vision quests, called ""Ta-mah-no-ous."""
1707,Tamanous Trail,Southwest Washington -- Columbia River Gorge - WA,"1.2 miles, roundtrip",120,200.0,1.50,Rivers,"The name Tamanous derives from local Native American's who initiated their young in their area by sending them on vision quests, called ""Ta-mah-no-ous."""
1708,Takhlakh Lake and Takh Takh Meadow,South Cascades -- Mount Adams Area,"3.0 miles, roundtrip",500,4624.0,3.50,Wildflowers/Meadows,"A figure-eight loop around Takhlakh Lake and past Takh Takh Meadow, ascending up a lava flow for fantastic vistas of Mount Rainier, the Goat Rocks, and Mount Adams. You can also do a lake-only loop is also possible for a much shorter and leveler hike."
1708,Takhlakh Lake and Takh Takh Meadow,South Cascades -- Mount Adams Area,"3.0 miles, roundtrip",500,4624.0,3.50,Mountain views,"A figure-eight loop around Takhlakh Lake and past Takh Takh Meadow, ascending up a lava flow for fantastic vistas of Mount Rainier, the Goat Rocks, and Mount Adams. You can also do a lake-only loop is also possible for a much shorter and leveler hike."
1708,Takhlakh Lake and Takh Takh Meadow,South Cascades -- Mount Adams Area,"3.0 miles, roundtrip",500,4624.0,3.50,Good for kids,"A figure-eight loop around Takhlakh Lake and past Takh Takh Meadow, ascending up a lava flow for fantastic vistas of Mount Rainier, the Goat Rocks, and Mount Adams. You can also do a lake-only loop is also possible for a much shorter and leveler hike."
1708,Takhlakh Lake and Takh Takh Meadow,South Cascades -- Mount Adams Area,"3.0 miles, roundtrip",500,4624.0,3.50,Lakes,"A figure-eight loop around Takhlakh Lake and past Takh Takh Meadow, ascending up a lava flow for fantastic vistas of Mount Rainier, the Goat Rocks, and Mount Adams. You can also do a lake-only loop is also possible for a much shorter and leveler hike."
1708,Takhlakh Lake and Takh Takh Meadow,South Cascades -- Mount Adams Area,"3.0 miles, roundtrip",500,4624.0,3.50,Established campsites,"A figure-eight loop around Takhlakh Lake and past Takh Takh Meadow, ascending up a lava flow for fantastic vistas of Mount Rainier, the Goat Rocks, and Mount Adams. You can also do a lake-only loop is also possible for a much shorter and leveler hike."
1709,Swift Creek (#244),South Cascades,"4.8 miles, roundtrip",1000,3500.0,2.33,Mountain views,This is a winter only trail linking Marble Mountain SnoPark to the Worm Flows winter climbing route.
1710,Sunday Lake,Snoqualmie Region -- North Bend Area,"6.2 miles, roundtrip",355,1900.0,2.67,Wildflowers/Meadows,"Tucked into a corner of the Alpine Lakes Wilderness is Sunday Lake, a road less traveled that abounds in wildflowers, berries, fauna, historical artifacts, old growth, and alpine littoral habitat. Much more than the gentle woodland saunter implied by the 300-foot elevation change, the route to Sunday Lake requires the fording of Sunday Creek in spring and fall, making it an adventure any day of the week."
1710,Sunday Lake,Snoqualmie Region -- North Bend Area,"6.2 miles, roundtrip",355,1900.0,2.67,Mountain views,"Tucked into a corner of the Alpine Lakes Wilderness is Sunday Lake, a road less traveled that abounds in wildflowers, berries, fauna, historical artifacts, old growth, and alpine littoral habitat. Much more than the gentle woodland saunter implied by the 300-foot elevation change, the route to Sunday Lake requires the fording of Sunday Creek in spring and fall, making it an adventure any day of the week."
1710,Sunday Lake,Snoqualmie Region -- North Bend Area,"6.2 miles, roundtrip",355,1900.0,2.67,Wildlife,"Tucked into a corner of the Alpine Lakes Wilderness is Sunday Lake, a road less traveled that abounds in wildflowers, berries, fauna, historical artifacts, old growth, and alpine littoral habitat. Much more than the gentle woodland saunter implied by the 300-foot elevation change, the route to Sunday Lake requires the fording of Sunday Creek in spring and fall, making it an adventure any day of the week."
1710,Sunday Lake,Snoqualmie Region -- North Bend Area,"6.2 miles, roundtrip",355,1900.0,2.67,Dogs allowed on leash,"Tucked into a corner of the Alpine Lakes Wilderness is Sunday Lake, a road less traveled that abounds in wildflowers, berries, fauna, historical artifacts, old growth, and alpine littoral habitat. Much more than the gentle woodland saunter implied by the 300-foot elevation change, the route to Sunday Lake requires the fording of Sunday Creek in spring and fall, making it an adventure any day of the week."
1710,Sunday Lake,Snoqualmie Region -- North Bend Area,"6.2 miles, roundtrip",355,1900.0,2.67,Old growth,"Tucked into a corner of the Alpine Lakes Wilderness is Sunday Lake, a road less traveled that abounds in wildflowers, berries, fauna, historical artifacts, old growth, and alpine littoral habitat. Much more than the gentle woodland saunter implied by the 300-foot elevation change, the route to Sunday Lake requires the fording of Sunday Creek in spring and fall, making it an adventure any day of the week."
1710,Sunday Lake,Snoqualmie Region -- North Bend Area,"6.2 miles, roundtrip",355,1900.0,2.67,Lakes,"Tucked into a corner of the Alpine Lakes Wilderness is Sunday Lake, a road less traveled that abounds in wildflowers, berries, fauna, historical artifacts, old growth, and alpine littoral habitat. Much more than the gentle woodland saunter implied by the 300-foot elevation change, the route to Sunday Lake requires the fording of Sunday Creek in spring and fall, making it an adventure any day of the week."
1711,Summit Springs,South Cascades -- Mount Adams Area,"5.6 miles, roundtrip",1738,3219.0,3.00,Wildflowers/Meadows,"A hiker and biker trail that is moderate in difficulty, Summit Springs is also known as Snass Creek."
1711,Summit Springs,South Cascades -- Mount Adams Area,"5.6 miles, roundtrip",1738,3219.0,3.00,Mountain views,"A hiker and biker trail that is moderate in difficulty, Summit Springs is also known as Snass Creek."
1711,Summit Springs,South Cascades -- Mount Adams Area,"5.6 miles, roundtrip",1738,3219.0,3.00,Dogs allowed on leash,"A hiker and biker trail that is moderate in difficulty, Summit Springs is also known as Snass Creek."
1711,Summit Springs,South Cascades -- Mount Adams Area,"5.6 miles, roundtrip",1738,3219.0,3.00,Summits,"A hiker and biker trail that is moderate in difficulty, Summit Springs is also known as Snass Creek."
1711,Summit Springs,South Cascades -- Mount Adams Area,"5.6 miles, roundtrip",1738,3219.0,3.00,Fall foliage,"A hiker and biker trail that is moderate in difficulty, Summit Springs is also known as Snass Creek."
1712,Anacortes Community Forest Lands - Sugarloaf,Puget Sound and Islands -- Whidbey Island,"2.5 miles, roundtrip",890,1275.0,3.40,Mountain views,"While it’s not quite as tall as nearby Mount Erie, Sugarloaf makes a great summit—this one doesn’t have a parking lot at the top."
1712,Anacortes Community Forest Lands - Sugarloaf,Puget Sound and Islands -- Whidbey Island,"2.5 miles, roundtrip",890,1275.0,3.40,Wildlife,"While it’s not quite as tall as nearby Mount Erie, Sugarloaf makes a great summit—this one doesn’t have a parking lot at the top."
1712,Anacortes Community Forest Lands - Sugarloaf,Puget Sound and Islands -- Whidbey Island,"2.5 miles, roundtrip",890,1275.0,3.40,Dogs allowed on leash,"While it’s not quite as tall as nearby Mount Erie, Sugarloaf makes a great summit—this one doesn’t have a parking lot at the top."
1712,Anacortes Community Forest Lands - Sugarloaf,Puget Sound and Islands -- Whidbey Island,"2.5 miles, roundtrip",890,1275.0,3.40,Summits,"While it’s not quite as tall as nearby Mount Erie, Sugarloaf makes a great summit—this one doesn’t have a parking lot at the top."
1712,Anacortes Community Forest Lands - Sugarloaf,Puget Sound and Islands -- Whidbey Island,"2.5 miles, roundtrip",890,1275.0,3.40,Lakes,"While it’s not quite as tall as nearby Mount Erie, Sugarloaf makes a great summit—this one doesn’t have a parking lot at the top."
1712,Anacortes Community Forest Lands - Sugarloaf,Puget Sound and Islands -- Whidbey Island,"2.5 miles, roundtrip",890,1275.0,3.40,Fall foliage,"While it’s not quite as tall as nearby Mount Erie, Sugarloaf makes a great summit—this one doesn’t have a parking lot at the top."
1713,Sunrise Peak,South Cascades -- Dark Divide,"3.0 miles, roundtrip",1400,5892.0,3.57,Wildflowers/Meadows,"Visit Sunrise Peak at the right time and you'll see why its name is appropriate. The early morning sun gives Mount Adams a brilliant glow that makes for an enthralling way to kick off your day. Luckily, the enchanting views that this hike offers are available from Sunrise to sunset, and if you prefer hiking in full daylight, you won't miss out on any views."
1713,Sunrise Peak,South Cascades -- Dark Divide,"3.0 miles, roundtrip",1400,5892.0,3.57,Mountain views,"Visit Sunrise Peak at the right time and you'll see why its name is appropriate. The early morning sun gives Mount Adams a brilliant glow that makes for an enthralling way to kick off your day. Luckily, the enchanting views that this hike offers are available from Sunrise to sunset, and if you prefer hiking in full daylight, you won't miss out on any views."
1713,Sunrise Peak,South Cascades -- Dark Divide,"3.0 miles, roundtrip",1400,5892.0,3.57,Dogs allowed on leash,"Visit Sunrise Peak at the right time and you'll see why its name is appropriate. The early morning sun gives Mount Adams a brilliant glow that makes for an enthralling way to kick off your day. Luckily, the enchanting views that this hike offers are available from Sunrise to sunset, and if you prefer hiking in full daylight, you won't miss out on any views."
1713,Sunrise Peak,South Cascades -- Dark Divide,"3.0 miles, roundtrip",1400,5892.0,3.57,Summits,"Visit Sunrise Peak at the right time and you'll see why its name is appropriate. The early morning sun gives Mount Adams a brilliant glow that makes for an enthralling way to kick off your day. Luckily, the enchanting views that this hike offers are available from Sunrise to sunset, and if you prefer hiking in full daylight, you won't miss out on any views."
1713,Sunrise Peak,South Cascades -- Dark Divide,"3.0 miles, roundtrip",1400,5892.0,3.57,Fall foliage,"Visit Sunrise Peak at the right time and you'll see why its name is appropriate. The early morning sun gives Mount Adams a brilliant glow that makes for an enthralling way to kick off your day. Luckily, the enchanting views that this hike offers are available from Sunrise to sunset, and if you prefer hiking in full daylight, you won't miss out on any views."
1714,Sunrise Lake,North Cascades -- Methow/Sawtooth,"14.0 miles, roundtrip",3600,7200.0,3.00,Wildflowers/Meadows,The Sunrise Lake trail is a steep one mile section of trail that is part of the Sawtooth Backcountry Trail system.
1714,Sunrise Lake,North Cascades -- Methow/Sawtooth,"14.0 miles, roundtrip",3600,7200.0,3.00,Mountain views,The Sunrise Lake trail is a steep one mile section of trail that is part of the Sawtooth Backcountry Trail system.
1714,Sunrise Lake,North Cascades -- Methow/Sawtooth,"14.0 miles, roundtrip",3600,7200.0,3.00,Lakes,The Sunrise Lake trail is a steep one mile section of trail that is part of the Sawtooth Backcountry Trail system.
1714,Sunrise Lake,North Cascades -- Methow/Sawtooth,"14.0 miles, roundtrip",3600,7200.0,3.00,Fall foliage,The Sunrise Lake trail is a steep one mile section of trail that is part of the Sawtooth Backcountry Trail system.
1716,Surprise Lake Snowshoe,Central Cascades -- Stevens Pass - West,"8.0 miles, roundtrip",2300,4500.0,3.00,Mountain views,"Heading to Surprise Lake in the winter can be rewarding, but be sure you know your avalanche warning signs before heading up."
1716,Surprise Lake Snowshoe,Central Cascades -- Stevens Pass - West,"8.0 miles, roundtrip",2300,4500.0,3.00,Old growth,"Heading to Surprise Lake in the winter can be rewarding, but be sure you know your avalanche warning signs before heading up."
1716,Surprise Lake Snowshoe,Central Cascades -- Stevens Pass - West,"8.0 miles, roundtrip",2300,4500.0,3.00,Waterfalls,"Heading to Surprise Lake in the winter can be rewarding, but be sure you know your avalanche warning signs before heading up."
1716,Surprise Lake Snowshoe,Central Cascades -- Stevens Pass - West,"8.0 miles, roundtrip",2300,4500.0,3.00,Wildlife,"Heading to Surprise Lake in the winter can be rewarding, but be sure you know your avalanche warning signs before heading up."
1716,Surprise Lake Snowshoe,Central Cascades -- Stevens Pass - West,"8.0 miles, roundtrip",2300,4500.0,3.00,Lakes,"Heading to Surprise Lake in the winter can be rewarding, but be sure you know your avalanche warning signs before heading up."
1717,Taylor Mountain,Issaquah Alps,30.0 miles of trails,550,1100.0,2.42,Dogs allowed on leash,"The extensive trail system at Taylor Mountain Forest is used by equestrians, hikers, and mountain bikers. This working forest is intended to demonstrate environmentally sound forest management, protect and restore ecological systems and provide passive recreational opportunities. Taylor Mountain is dominated by mature red alder trees. Trail users will see recent efforts to convert some of the forests from red alder to conifers."
1717,Taylor Mountain,Issaquah Alps,30.0 miles of trails,550,1100.0,2.42,Old growth,"The extensive trail system at Taylor Mountain Forest is used by equestrians, hikers, and mountain bikers. This working forest is intended to demonstrate environmentally sound forest management, protect and restore ecological systems and provide passive recreational opportunities. Taylor Mountain is dominated by mature red alder trees. Trail users will see recent efforts to convert some of the forests from red alder to conifers."
1717,Taylor Mountain,Issaquah Alps,30.0 miles of trails,550,1100.0,2.42,Good for kids,"The extensive trail system at Taylor Mountain Forest is used by equestrians, hikers, and mountain bikers. This working forest is intended to demonstrate environmentally sound forest management, protect and restore ecological systems and provide passive recreational opportunities. Taylor Mountain is dominated by mature red alder trees. Trail users will see recent efforts to convert some of the forests from red alder to conifers."
1717,Taylor Mountain,Issaquah Alps,30.0 miles of trails,550,1100.0,2.42,Wildlife,"The extensive trail system at Taylor Mountain Forest is used by equestrians, hikers, and mountain bikers. This working forest is intended to demonstrate environmentally sound forest management, protect and restore ecological systems and provide passive recreational opportunities. Taylor Mountain is dominated by mature red alder trees. Trail users will see recent efforts to convert some of the forests from red alder to conifers."
1718,Swauk Forest Discovery Trail  Snowshoe,Central Cascades -- Blewett Pass,"3.0 miles, roundtrip",500,4550.0,1.50,Mountain views,"Swauk Forest Discovery Trail is a scenic loop adventure set among a bountiful mixed forest. Located on the south side of Blewett Pass, the trailhead is both convenient and efficient, giving the hiker a 4120-foot starting point. Periodic views that look onto higher peaks are framed by cheery ponderosa and Douglas fir."
1718,Swauk Forest Discovery Trail  Snowshoe,Central Cascades -- Blewett Pass,"3.0 miles, roundtrip",500,4550.0,1.50,Wildlife,"Swauk Forest Discovery Trail is a scenic loop adventure set among a bountiful mixed forest. Located on the south side of Blewett Pass, the trailhead is both convenient and efficient, giving the hiker a 4120-foot starting point. Periodic views that look onto higher peaks are framed by cheery ponderosa and Douglas fir."
1718,Swauk Forest Discovery Trail  Snowshoe,Central Cascades -- Blewett Pass,"3.0 miles, roundtrip",500,4550.0,1.50,Summits,"Swauk Forest Discovery Trail is a scenic loop adventure set among a bountiful mixed forest. Located on the south side of Blewett Pass, the trailhead is both convenient and efficient, giving the hiker a 4120-foot starting point. Periodic views that look onto higher peaks are framed by cheery ponderosa and Douglas fir."
1718,Swauk Forest Discovery Trail  Snowshoe,Central Cascades -- Blewett Pass,"3.0 miles, roundtrip",500,4550.0,1.50,Dogs allowed on leash,"Swauk Forest Discovery Trail is a scenic loop adventure set among a bountiful mixed forest. Located on the south side of Blewett Pass, the trailhead is both convenient and efficient, giving the hiker a 4120-foot starting point. Periodic views that look onto higher peaks are framed by cheery ponderosa and Douglas fir."
1718,Swauk Forest Discovery Trail  Snowshoe,Central Cascades -- Blewett Pass,"3.0 miles, roundtrip",500,4550.0,1.50,Ridges/passes,"Swauk Forest Discovery Trail is a scenic loop adventure set among a bountiful mixed forest. Located on the south side of Blewett Pass, the trailhead is both convenient and efficient, giving the hiker a 4120-foot starting point. Periodic views that look onto higher peaks are framed by cheery ponderosa and Douglas fir."
1719,Tamanos Mountain,Mount Rainier Area -- SE - Cayuse Pass/Stevens Canyon,"10.0 miles, roundtrip",3080,6790.0,3.80,Wildflowers/Meadows,"Tamanos is a moderately strenuous 10 mile round trip hike that goes through forest, meadows, rock and ridge scrambles ending in glorious up close views of Mount Rainier."
1719,Tamanos Mountain,Mount Rainier Area -- SE - Cayuse Pass/Stevens Canyon,"10.0 miles, roundtrip",3080,6790.0,3.80,Mountain views,"Tamanos is a moderately strenuous 10 mile round trip hike that goes through forest, meadows, rock and ridge scrambles ending in glorious up close views of Mount Rainier."
1719,Tamanos Mountain,Mount Rainier Area -- SE - Cayuse Pass/Stevens Canyon,"10.0 miles, roundtrip",3080,6790.0,3.80,Summits,"Tamanos is a moderately strenuous 10 mile round trip hike that goes through forest, meadows, rock and ridge scrambles ending in glorious up close views of Mount Rainier."
1719,Tamanos Mountain,Mount Rainier Area -- SE - Cayuse Pass/Stevens Canyon,"10.0 miles, roundtrip",3080,6790.0,3.80,Lakes,"Tamanos is a moderately strenuous 10 mile round trip hike that goes through forest, meadows, rock and ridge scrambles ending in glorious up close views of Mount Rainier."
1720,Table Rock,Eastern Washington -- Palouse and Blue Mountains,"1.2 miles, roundtrip",400,6250.0,4.50,Mountain views,Table Rock and its fire lookout is a must-visit site accessible by car.
1720,Table Rock,Eastern Washington -- Palouse and Blue Mountains,"1.2 miles, roundtrip",400,6250.0,4.50,Dogs allowed on leash,Table Rock and its fire lookout is a must-visit site accessible by car.
1720,Table Rock,Eastern Washington -- Palouse and Blue Mountains,"1.2 miles, roundtrip",400,6250.0,4.50,Summits,Table Rock and its fire lookout is a must-visit site accessible by car.
1721,Sumas Mountain,Puget Sound and Islands -- Bellingham Area,"6.2 miles, roundtrip",2800,3200.0,3.73,Mountain views,"Sumas Mountain sits a short drive NE from Bellingham, on the western edge of the North Cascade foothills. The trail climbs past mining relics and through forest to views of distant peaks and nearby farmland."
1721,Sumas Mountain,Puget Sound and Islands -- Bellingham Area,"6.2 miles, roundtrip",2800,3200.0,3.73,Old growth,"Sumas Mountain sits a short drive NE from Bellingham, on the western edge of the North Cascade foothills. The trail climbs past mining relics and through forest to views of distant peaks and nearby farmland."
1721,Sumas Mountain,Puget Sound and Islands -- Bellingham Area,"6.2 miles, roundtrip",2800,3200.0,3.73,Summits,"Sumas Mountain sits a short drive NE from Bellingham, on the western edge of the North Cascade foothills. The trail climbs past mining relics and through forest to views of distant peaks and nearby farmland."
1721,Sumas Mountain,Puget Sound and Islands -- Bellingham Area,"6.2 miles, roundtrip",2800,3200.0,3.73,Ridges/passes,"Sumas Mountain sits a short drive NE from Bellingham, on the western edge of the North Cascade foothills. The trail climbs past mining relics and through forest to views of distant peaks and nearby farmland."
1722,Suntop Lookout,Mount Rainier Area -- Chinook Pass - Hwy 410,"2.1 miles, roundtrip",1100,5400.0,2.89,Mountain views,"Reaching the summit of Suntop can require considerable energy, or it can be a simple short walk, but the views of Mount Rainier and the White River valley below are worth it any way you slice it. Hike either 16 miles or just two, depending on which trail you use."
1722,Suntop Lookout,Mount Rainier Area -- Chinook Pass - Hwy 410,"2.1 miles, roundtrip",1100,5400.0,2.89,Dogs allowed on leash,"Reaching the summit of Suntop can require considerable energy, or it can be a simple short walk, but the views of Mount Rainier and the White River valley below are worth it any way you slice it. Hike either 16 miles or just two, depending on which trail you use."
1722,Suntop Lookout,Mount Rainier Area -- Chinook Pass - Hwy 410,"2.1 miles, roundtrip",1100,5400.0,2.89,Summits,"Reaching the summit of Suntop can require considerable energy, or it can be a simple short walk, but the views of Mount Rainier and the White River valley below are worth it any way you slice it. Hike either 16 miles or just two, depending on which trail you use."
1722,Suntop Lookout,Mount Rainier Area -- Chinook Pass - Hwy 410,"2.1 miles, roundtrip",1100,5400.0,2.89,Good for kids,"Reaching the summit of Suntop can require considerable energy, or it can be a simple short walk, but the views of Mount Rainier and the White River valley below are worth it any way you slice it. Hike either 16 miles or just two, depending on which trail you use."
1723,Sucia Island State Park,Puget Sound and Islands -- San Juan Islands,10.0 miles of trails,223,223.0,4.20,Mountain views,"Far to the north, between the Strait of Georgia and the waters surrounding the San Juan Islands is a funny-shaped little island with a wealth of hiking trails on its relatively small square acreage."
1723,Sucia Island State Park,Puget Sound and Islands -- San Juan Islands,10.0 miles of trails,223,223.0,4.20,Wildlife,"Far to the north, between the Strait of Georgia and the waters surrounding the San Juan Islands is a funny-shaped little island with a wealth of hiking trails on its relatively small square acreage."
1723,Sucia Island State Park,Puget Sound and Islands -- San Juan Islands,10.0 miles of trails,223,223.0,4.20,Good for kids,"Far to the north, between the Strait of Georgia and the waters surrounding the San Juan Islands is a funny-shaped little island with a wealth of hiking trails on its relatively small square acreage."
1723,Sucia Island State Park,Puget Sound and Islands -- San Juan Islands,10.0 miles of trails,223,223.0,4.20,Dogs allowed on leash,"Far to the north, between the Strait of Georgia and the waters surrounding the San Juan Islands is a funny-shaped little island with a wealth of hiking trails on its relatively small square acreage."
1723,Sucia Island State Park,Puget Sound and Islands -- San Juan Islands,10.0 miles of trails,223,223.0,4.20,Fall foliage,"Far to the north, between the Strait of Georgia and the waters surrounding the San Juan Islands is a funny-shaped little island with a wealth of hiking trails on its relatively small square acreage."
1723,Sucia Island State Park,Puget Sound and Islands -- San Juan Islands,10.0 miles of trails,223,223.0,4.20,Coast,"Far to the north, between the Strait of Georgia and the waters surrounding the San Juan Islands is a funny-shaped little island with a wealth of hiking trails on its relatively small square acreage."
1724,Spectacle Lake,Snoqualmie Region -- Salmon La Sac/Teanaway,"22.0 miles, roundtrip",1500,4600.0,4.38,Mountain views,"Spectacle Lake is truly worthy of the name - it's quite a sight to see. Nestled at the base of Chikamin Ridge and just a short jaunt from the Pacific Crest Trail, this lake is one of the true gems of Snoqualmie Pass."
1724,Spectacle Lake,Snoqualmie Region -- Salmon La Sac/Teanaway,"22.0 miles, roundtrip",1500,4600.0,4.38,Dogs allowed on leash,"Spectacle Lake is truly worthy of the name - it's quite a sight to see. Nestled at the base of Chikamin Ridge and just a short jaunt from the Pacific Crest Trail, this lake is one of the true gems of Snoqualmie Pass."
1724,Spectacle Lake,Snoqualmie Region -- Salmon La Sac/Teanaway,"22.0 miles, roundtrip",1500,4600.0,4.38,Established campsites,"Spectacle Lake is truly worthy of the name - it's quite a sight to see. Nestled at the base of Chikamin Ridge and just a short jaunt from the Pacific Crest Trail, this lake is one of the true gems of Snoqualmie Pass."
1724,Spectacle Lake,Snoqualmie Region -- Salmon La Sac/Teanaway,"22.0 miles, roundtrip",1500,4600.0,4.38,Waterfalls,"Spectacle Lake is truly worthy of the name - it's quite a sight to see. Nestled at the base of Chikamin Ridge and just a short jaunt from the Pacific Crest Trail, this lake is one of the true gems of Snoqualmie Pass."
1724,Spectacle Lake,Snoqualmie Region -- Salmon La Sac/Teanaway,"22.0 miles, roundtrip",1500,4600.0,4.38,Old growth,"Spectacle Lake is truly worthy of the name - it's quite a sight to see. Nestled at the base of Chikamin Ridge and just a short jaunt from the Pacific Crest Trail, this lake is one of the true gems of Snoqualmie Pass."
1724,Spectacle Lake,Snoqualmie Region -- Salmon La Sac/Teanaway,"22.0 miles, roundtrip",1500,4600.0,4.38,Lakes,"Spectacle Lake is truly worthy of the name - it's quite a sight to see. Nestled at the base of Chikamin Ridge and just a short jaunt from the Pacific Crest Trail, this lake is one of the true gems of Snoqualmie Pass."
1724,Spectacle Lake,Snoqualmie Region -- Salmon La Sac/Teanaway,"22.0 miles, roundtrip",1500,4600.0,4.38,Rivers,"Spectacle Lake is truly worthy of the name - it's quite a sight to see. Nestled at the base of Chikamin Ridge and just a short jaunt from the Pacific Crest Trail, this lake is one of the true gems of Snoqualmie Pass."
1725,Spade Lake,Snoqualmie Region -- Salmon La Sac/Teanaway,"25.6 miles, roundtrip",5200,5400.0,3.25,Wildflowers/Meadows,"Spade Lake is a lovely, lonesome lake nestled in a rocky cirque high on Mount Daniel. It is one of the most remote lakes in the Alpine Lakes Wilderness."
1725,Spade Lake,Snoqualmie Region -- Salmon La Sac/Teanaway,"25.6 miles, roundtrip",5200,5400.0,3.25,Mountain views,"Spade Lake is a lovely, lonesome lake nestled in a rocky cirque high on Mount Daniel. It is one of the most remote lakes in the Alpine Lakes Wilderness."
1725,Spade Lake,Snoqualmie Region -- Salmon La Sac/Teanaway,"25.6 miles, roundtrip",5200,5400.0,3.25,Dogs allowed on leash,"Spade Lake is a lovely, lonesome lake nestled in a rocky cirque high on Mount Daniel. It is one of the most remote lakes in the Alpine Lakes Wilderness."
1725,Spade Lake,Snoqualmie Region -- Salmon La Sac/Teanaway,"25.6 miles, roundtrip",5200,5400.0,3.25,Old growth,"Spade Lake is a lovely, lonesome lake nestled in a rocky cirque high on Mount Daniel. It is one of the most remote lakes in the Alpine Lakes Wilderness."
1725,Spade Lake,Snoqualmie Region -- Salmon La Sac/Teanaway,"25.6 miles, roundtrip",5200,5400.0,3.25,Lakes,"Spade Lake is a lovely, lonesome lake nestled in a rocky cirque high on Mount Daniel. It is one of the most remote lakes in the Alpine Lakes Wilderness."
1725,Spade Lake,Snoqualmie Region -- Salmon La Sac/Teanaway,"25.6 miles, roundtrip",5200,5400.0,3.25,Rivers,"Spade Lake is a lovely, lonesome lake nestled in a rocky cirque high on Mount Daniel. It is one of the most remote lakes in the Alpine Lakes Wilderness."
1726,Standup Creek,Snoqualmie Region -- Salmon La Sac/Teanaway,"14.4 miles, roundtrip",3100,6200.0,1.83,Wildflowers/Meadows,"The lesser known creek between Bean and Stafford, Standup offers a gentle valley followed by steepness to an open hillside and ridge with views. But this quiet hike is only accessible via a road only appropriate for high-clearance vehicles."
1726,Standup Creek,Snoqualmie Region -- Salmon La Sac/Teanaway,"14.4 miles, roundtrip",3100,6200.0,1.83,Mountain views,"The lesser known creek between Bean and Stafford, Standup offers a gentle valley followed by steepness to an open hillside and ridge with views. But this quiet hike is only accessible via a road only appropriate for high-clearance vehicles."
1726,Standup Creek,Snoqualmie Region -- Salmon La Sac/Teanaway,"14.4 miles, roundtrip",3100,6200.0,1.83,Ridges/passes,"The lesser known creek between Bean and Stafford, Standup offers a gentle valley followed by steepness to an open hillside and ridge with views. But this quiet hike is only accessible via a road only appropriate for high-clearance vehicles."
1727,Bluff Trail,Southwest Washington -- Lewis River Region,"4.4 miles, roundtrip",1900,3500.0,2.25,Mountain views,Hike a steep and sometimes difficult to follow trail to where it intersects the Lewis River Trail a half mile downstream of Forest Road 90 near Crab Creek.
1728,Stimpson Nature Reserve,Puget Sound and Islands -- Bellingham Area,"4.9 miles, roundtrip",300,800.0,4.29,Dogs not allowed,"Take a stroll through 350 acres of undisturbed old-growth forest and thriving wetland ecosystem at the Stimpson Family Nature Reserve, a quiet place where hikers can experience the intricate grandeur of nature. Interpretive signs encourage adults and children to discover the nature of the reserve."
1728,Stimpson Nature Reserve,Puget Sound and Islands -- Bellingham Area,"4.9 miles, roundtrip",300,800.0,4.29,Old growth,"Take a stroll through 350 acres of undisturbed old-growth forest and thriving wetland ecosystem at the Stimpson Family Nature Reserve, a quiet place where hikers can experience the intricate grandeur of nature. Interpretive signs encourage adults and children to discover the nature of the reserve."
1728,Stimpson Nature Reserve,Puget Sound and Islands -- Bellingham Area,"4.9 miles, roundtrip",300,800.0,4.29,Good for kids,"Take a stroll through 350 acres of undisturbed old-growth forest and thriving wetland ecosystem at the Stimpson Family Nature Reserve, a quiet place where hikers can experience the intricate grandeur of nature. Interpretive signs encourage adults and children to discover the nature of the reserve."
1728,Stimpson Nature Reserve,Puget Sound and Islands -- Bellingham Area,"4.9 miles, roundtrip",300,800.0,4.29,Wildlife,"Take a stroll through 350 acres of undisturbed old-growth forest and thriving wetland ecosystem at the Stimpson Family Nature Reserve, a quiet place where hikers can experience the intricate grandeur of nature. Interpretive signs encourage adults and children to discover the nature of the reserve."
